user_id,final_status,rejection_stage,fraud_flag,risk_score,category,is_messy,fraud_type
REF_0776,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0777,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0778,REJECTED,CreditBureauAgent,True,50,Eligible,False,None
REF_0779,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0780,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0781,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0782,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0783,ACCEPTED,None,False,0,Eligible,False,None
REF_0784,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0785,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0786,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0787,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0788,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0789,ACCEPTED,None,False,0,Eligible,False,None
REF_0790,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0791,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0792,ACCEPTED,None,False,0,Eligible,False,None
REF_0793,ACCEPTED,None,False,0,Eligible,False,None
REF_0794,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0795,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0796,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0797,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0798,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0799,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0800,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0801,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0802,REJECTED,CreditBureauAgent,True,50,Eligible,False,None
REF_0803,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0804,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0805,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0806,ACCEPTED,None,False,0,Eligible,False,None
REF_0807,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0808,ACCEPTED,None,False,0,Eligible,False,None
REF_0809,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0810,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0811,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0812,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0813,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0814,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0815,ACCEPTED,None,False,0,Eligible,False,None
REF_0816,ACCEPTED,None,False,0,Eligible,False,None
REF_0817,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0818,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0819,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0820,ACCEPTED,None,False,0,Eligible,False,None
REF_0821,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0822,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0823,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0824,ACCEPTED,None,False,0,Eligible,False,None
REF_0825,ACCEPTED,None,False,0,Eligible,False,None
REF_0826,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0827,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0828,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0829,ACCEPTED,None,False,0,Eligible,False,None
REF_0830,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0831,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0832,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0833,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0834,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0835,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0836,ACCEPTED,None,False,0,Eligible,False,None
REF_0837,ACCEPTED,None,False,0,Eligible,False,None
REF_0838,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0839,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0840,ACCEPTED,None,False,0,Eligible,False,None
REF_0841,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0842,ACCEPTED,None,False,0,Eligible,False,None
REF_0843,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0844,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0845,ACCEPTED,None,False,0,Eligible,False,None
REF_0846,ACCEPTED,None,False,0,Eligible,False,None
REF_0847,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0848,ACCEPTED,None,False,0,Eligible,False,None
REF_0849,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0850,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0851,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0852,ACCEPTED,None,False,0,Eligible,False,None
REF_0853,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0854,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0855,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0856,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0857,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0858,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0859,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0860,ACCEPTED,None,False,0,Eligible,False,None
REF_0861,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0862,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0863,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0864,ACCEPTED,None,False,0,Eligible,False,None
REF_0865,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0866,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0867,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0868,ACCEPTED,None,False,0,Eligible,False,None
REF_0869,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0870,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0871,ACCEPTED,None,False,0,Eligible,False,None
REF_0872,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0873,ACCEPTED,None,False,0,Eligible,False,None
REF_0874,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0875,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0876,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0877,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0878,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0879,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0880,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0881,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0882,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0883,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0884,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0885,ACCEPTED,None,False,0,Eligible,False,None
REF_0886,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0887,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0888,ACCEPTED,None,False,0,Eligible,False,None
REF_0889,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0890,ACCEPTED,None,False,0,Eligible,False,None
REF_0891,ACCEPTED,None,False,0,Eligible,False,None
REF_0892,ACCEPTED,None,False,0,Eligible,False,None
REF_0893,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0894,ACCEPTED,None,False,0,Eligible,False,None
REF_0895,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0896,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0897,ACCEPTED,None,False,0,Eligible,False,None
REF_0898,ACCEPTED,None,False,0,Eligible,False,None
REF_0899,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0900,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0901,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0902,ACCEPTED,None,False,0,Eligible,False,None
REF_0903,ACCEPTED,None,False,0,Eligible,False,None
REF_0904,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0905,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0906,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0907,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0908,ACCEPTED,None,False,0,Eligible,False,None
REF_0909,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0910,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0911,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0912,ACCEPTED,None,False,0,Eligible,False,None
REF_0913,ACCEPTED,None,False,0,Eligible,False,None
REF_0914,ACCEPTED,None,False,0,Eligible,False,None
REF_0915,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0916,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0917,ACCEPTED,None,False,0,Eligible,False,None
REF_0918,ACCEPTED,None,False,0,Eligible,False,None
REF_0919,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0920,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0921,ACCEPTED,None,False,0,Eligible,False,None
REF_0922,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0923,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0924,ACCEPTED,None,False,0,Eligible,False,None
REF_0925,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0926,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0927,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0928,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0929,ACCEPTED,None,False,0,Eligible,False,None
REF_0930,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0931,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0932,ACCEPTED,None,False,0,Eligible,False,None
REF_0933,ACCEPTED,None,False,0,Eligible,False,None
REF_0934,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0935,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0936,ACCEPTED,None,False,0,Eligible,False,None
REF_0937,ACCEPTED,None,False,0,Eligible,False,None
REF_0938,ACCEPTED,None,False,0,Eligible,False,None
REF_0939,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0940,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0941,ACCEPTED,None,False,0,Eligible,False,None
REF_0942,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0943,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0944,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0945,ACCEPTED,None,False,0,Eligible,False,None
REF_0946,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0947,ACCEPTED,None,False,0,Eligible,False,None
REF_0948,ACCEPTED,None,False,0,Eligible,False,None
REF_0949,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0950,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0951,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0952,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0953,ACCEPTED,None,False,0,Eligible,False,None
REF_0954,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0955,ACCEPTED,None,False,0,Eligible,False,None
REF_0956,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0957,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0958,REJECTED,EligibilityAgent,False,0,Ineligible_Credit,False,None
REF_0959,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0960,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0961,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0962,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0963,ACCEPTED,None,False,0,Eligible,False,None
REF_0964,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0965,ACCEPTED,None,False,0,Eligible,False,None
REF_0966,ACCEPTED,None,False,0,Ineligible_Credit,False,None
REF_0967,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0968,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0969,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0970,ACCEPTED,None,False,0,Eligible,False,None
REF_0971,ACCEPTED,None,False,0,Eligible,False,None
REF_0972,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0973,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0974,ACCEPTED,None,False,0,Eligible,False,None
REF_0975,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0976,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0977,ACCEPTED,None,False,0,Eligible,False,None
REF_0978,ACCEPTED,None,False,0,Eligible,False,None
REF_0979,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0980,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0981,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0982,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0983,ACCEPTED,None,False,0,Eligible,False,None
REF_0984,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0985,ACCEPTED,None,False,0,Eligible,False,None
REF_0986,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0987,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0988,ACCEPTED,None,False,0,Eligible,False,None
REF_0989,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0990,ACCEPTED,None,False,0,Eligible,False,None
REF_0991,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0992,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0993,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0994,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0995,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0996,ACCEPTED,None,False,0,Eligible,False,None
REF_0997,REJECTED,EligibilityAgent,False,0,Ineligible_Income,False,None
REF_0998,REJECTED,EligibilityAgent,False,0,Eligible,False,None
REF_0999,ACCEPTED,None,False,0,Eligible,False,None
