user_id,final_status,rejection_stage,primary_reason,fraud_flag,category,data_source
REF_0339,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0340,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0341,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0342,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0343,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0344,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0345,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0346,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0347,REJECTED,EligibilityAgent,Total obligations (₹17494) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0348,REJECTED,EligibilityAgent,Total obligations (₹37650) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0349,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0350,REJECTED,EligibilityAgent,Total obligations (₹73110) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0351,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0352,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0353,REJECTED,EligibilityAgent,Total obligations (₹36726) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0354,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0355,REJECTED,EligibilityAgent,Total obligations (₹31983) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0356,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0357,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0358,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0359,REJECTED,EligibilityAgent,Total obligations (₹58970) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0360,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0361,REJECTED,EligibilityAgent,Total obligations (₹31150) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0362,REJECTED,EligibilityAgent,Total obligations (₹76118) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0363,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0364,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0365,REJECTED,EligibilityAgent,Total obligations (₹26055) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0366,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0367,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0368,REJECTED,EligibilityAgent,Total obligations (₹55857) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0369,REJECTED,EligibilityAgent,Total obligations (₹32694) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0370,REJECTED,EligibilityAgent,Total obligations (₹63161) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0371,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0372,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0373,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0374,REJECTED,EligibilityAgent,Total obligations (₹30392) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0375,REJECTED,EligibilityAgent,Total obligations (₹76625) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0376,REJECTED,EligibilityAgent,Total obligations (₹48320) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0377,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0378,REJECTED,EligibilityAgent,Total obligations (₹28005) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0379,REJECTED,EligibilityAgent,Total obligations (₹80794) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0380,REJECTED,EligibilityAgent,Total obligations (₹39629) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0381,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0382,REJECTED,EligibilityAgent,Total obligations (₹28718) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0383,REJECTED,EligibilityAgent,Total obligations (₹45296) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0384,REJECTED,EligibilityAgent,Total obligations (₹24404) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0385,REJECTED,EligibilityAgent,Total obligations (₹50532) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0386,REJECTED,EligibilityAgent,Total obligations (₹71598) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0387,REJECTED,EligibilityAgent,Total obligations (₹93623) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0388,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0389,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0390,REJECTED,EligibilityAgent,Total obligations (₹55514) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0391,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0392,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0393,REJECTED,EligibilityAgent,Total obligations (₹35703) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0394,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0395,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0396,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0397,REJECTED,EligibilityAgent,Total obligations (₹46785) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0398,REJECTED,EligibilityAgent,Total obligations (₹40536) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0399,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0400,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0401,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0402,REJECTED,EligibilityAgent,Total obligations (₹24995) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0403,REJECTED,EligibilityAgent,Total obligations (₹34331) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0404,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0405,REJECTED,EligibilityAgent,Total obligations (₹101780) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0406,REJECTED,EligibilityAgent,Total obligations (₹59446) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0407,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0408,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0409,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0410,REJECTED,EligibilityAgent,Total obligations (₹49017) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0411,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0412,REJECTED,EligibilityAgent,Total obligations (₹34058) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0413,REJECTED,EligibilityAgent,Total obligations (₹26498) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0414,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0415,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0416,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0417,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0418,REJECTED,EligibilityAgent,Total obligations (₹48479) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0419,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0420,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0421,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0422,REJECTED,EligibilityAgent,Total obligations (₹31611) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0423,REJECTED,EligibilityAgent,Total obligations (₹70455) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0424,REJECTED,EligibilityAgent,Total obligations (₹66148) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0425,REJECTED,EligibilityAgent,Total obligations (₹26868) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0426,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0427,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0428,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0429,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0430,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0431,REJECTED,EligibilityAgent,Total obligations (₹60127) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0432,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0433,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0434,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0435,REJECTED,EligibilityAgent,Total obligations (₹34437) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0436,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0437,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0438,REJECTED,EligibilityAgent,Total obligations (₹54502) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0439,REJECTED,EligibilityAgent,Total obligations (₹20916) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0440,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0441,REJECTED,EligibilityAgent,Total obligations (₹29879) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0442,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0443,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0444,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0445,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0446,REJECTED,EligibilityAgent,Total obligations (₹88500) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0447,REJECTED,EligibilityAgent,Total obligations (₹102677) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0448,REJECTED,EligibilityAgent,Total obligations (₹53538) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0449,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0450,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0451,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0452,REJECTED,EligibilityAgent,Total obligations (₹35505) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0453,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0454,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0455,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0456,REJECTED,EligibilityAgent,Total obligations (₹24832) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0457,REJECTED,EligibilityAgent,Total obligations (₹55320) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0458,REJECTED,EligibilityAgent,Total obligations (₹59322) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0459,REJECTED,EligibilityAgent,Total obligations (₹32192) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0460,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0461,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0462,REJECTED,EligibilityAgent,Total obligations (₹44007) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0463,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0464,REJECTED,EligibilityAgent,Total obligations (₹29096) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0465,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0466,REJECTED,EligibilityAgent,Total obligations (₹44988) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0467,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0468,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0469,REJECTED,EligibilityAgent,Total obligations (₹21705) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0470,REJECTED,EligibilityAgent,Total obligations (₹25826) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0471,REJECTED,EligibilityAgent,Total obligations (₹19443) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0472,REJECTED,EligibilityAgent,Total obligations (₹81278) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0473,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0474,REJECTED,EligibilityAgent,Total obligations (₹46805) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0475,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0476,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0477,REJECTED,EligibilityAgent,Total obligations (₹76312) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0478,REJECTED,EligibilityAgent,Total obligations (₹42432) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0479,REJECTED,EligibilityAgent,Total obligations (₹37729) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0480,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0481,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0482,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0483,REJECTED,EligibilityAgent,Total obligations (₹60096) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0484,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0485,REJECTED,EligibilityAgent,Total obligations (₹104233) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0486,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0487,REJECTED,EligibilityAgent,Total obligations (₹24069) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0488,REJECTED,EligibilityAgent,Total obligations (₹64403) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0489,REJECTED,EligibilityAgent,Total obligations (₹37485) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0490,REJECTED,EligibilityAgent,Total obligations (₹42998) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0491,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0492,REJECTED,EligibilityAgent,Total obligations (₹53396) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0493,REJECTED,EligibilityAgent,Total obligations (₹36686) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0494,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0495,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0496,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0497,REJECTED,EligibilityAgent,Total obligations (₹41707) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0498,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0499,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0500,REJECTED,EligibilityAgent,Total obligations (₹139825) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0501,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0502,REJECTED,EligibilityAgent,Total obligations (₹142770) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0503,REJECTED,EligibilityAgent,Total obligations (₹86466) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0504,REJECTED,EligibilityAgent,Total obligations (₹67724) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0505,REJECTED,EligibilityAgent,Total obligations (₹28389) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0506,REJECTED,EligibilityAgent,Total obligations (₹74703) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0507,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0508,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0509,REJECTED,EligibilityAgent,Total obligations (₹36896) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0510,REJECTED,EligibilityAgent,Total obligations (₹27664) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0511,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0512,REJECTED,EligibilityAgent,Total obligations (₹168193) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0513,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0514,REJECTED,EligibilityAgent,Total obligations (₹130626) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0515,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0516,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0517,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0518,REJECTED,EligibilityAgent,Total obligations (₹158885) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0519,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0520,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0521,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0522,REJECTED,EligibilityAgent,Total obligations (₹47990) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0523,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0524,REJECTED,EligibilityAgent,Total obligations (₹26425) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0525,REJECTED,EligibilityAgent,Total obligations (₹58920) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0526,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0527,REJECTED,EligibilityAgent,Total obligations (₹48028) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0528,REJECTED,EligibilityAgent,Total obligations (₹106394) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0529,REJECTED,EligibilityAgent,Total obligations (₹65942) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0530,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0531,REJECTED,EligibilityAgent,Total obligations (₹37545) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0532,REJECTED,EligibilityAgent,Total obligations (₹36016) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0533,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0534,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0535,REJECTED,EligibilityAgent,Total obligations (₹25014) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0536,REJECTED,EligibilityAgent,Total obligations (₹88514) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0537,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0538,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0539,REJECTED,EligibilityAgent,Total obligations (₹34085) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0540,REJECTED,EligibilityAgent,Total obligations (₹52932) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0541,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0542,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0543,REJECTED,EligibilityAgent,Total obligations (₹38972) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0544,REJECTED,EligibilityAgent,Total obligations (₹14653) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0545,REJECTED,EligibilityAgent,Total obligations (₹27623) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0546,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0547,REJECTED,EligibilityAgent,Total obligations (₹142089) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0548,REJECTED,EligibilityAgent,Total obligations (₹45585) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0549,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0550,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
REF_0551,REJECTED,EligibilityAgent,Total obligations (₹56449) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0552,REJECTED,EligibilityAgent,Total obligations (₹21820) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0553,REJECTED,EligibilityAgent,Total obligations (₹77941) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0554,REJECTED,EligibilityAgent,Total obligations (₹45742) exceed 50% of income.,False,Ineligible_Credit,PLFS_2024_Synthetic
REF_0555,REJECTED,EligibilityAgent,Total obligations (₹79962) exceed 50% of income.,False,Eligible,PLFS_2024_Synthetic
REF_0556,REJECTED,EligibilityAgent,"Income below minimum threshold of ₹25,000",False,Ineligible_Income,PLFS_2024_Synthetic
